"","county","state","estimate","variable_description","county_state"
"361","Skagway Municipality","Alaska",1061,"Total Population","Skagway Municipality, Alaska"
"362","Skagway Municipality","Alaska",51,"Less than High School Graduates","Skagway Municipality, Alaska"
"363","Skagway Municipality","Alaska",189,"High School Graduates","Skagway Municipality, Alaska"
"364","Skagway Municipality","Alaska",222,"Bachelor Degree","Skagway Municipality, Alaska"
"365","Southeast Fairbanks Census Area","Alaska",6876,"Total Population","Southeast Fairbanks Census Area, Alaska"
"366","Southeast Fairbanks Census Area","Alaska",436,"Less than High School Graduates","Southeast Fairbanks Census Area, Alaska"
"367","Southeast Fairbanks Census Area","Alaska",1451,"High School Graduates","Southeast Fairbanks Census Area, Alaska"
"368","Southeast Fairbanks Census Area","Alaska",447,"Bachelor Degree","Southeast Fairbanks Census Area, Alaska"
"369","Valdez-Cordova Census Area","Alaska",9301,"Total Population","Valdez-Cordova Census Area, Alaska"
"370","Valdez-Cordova Census Area","Alaska",259,"Less than High School Graduates","Valdez-Cordova Census Area, Alaska"
"371","Valdez-Cordova Census Area","Alaska",2111,"High School Graduates","Valdez-Cordova Census Area, Alaska"
"372","Valdez-Cordova Census Area","Alaska",1226,"Bachelor Degree","Valdez-Cordova Census Area, Alaska"
"373","Wrangell City and Borough","Alaska",2484,"Total Population","Wrangell City and Borough, Alaska"
"374","Wrangell City and Borough","Alaska",219,"Less than High School Graduates","Wrangell City and Borough, Alaska"
"375","Wrangell City and Borough","Alaska",705,"High School Graduates","Wrangell City and Borough, Alaska"
"376","Wrangell City and Borough","Alaska",263,"Bachelor Degree","Wrangell City and Borough, Alaska"
"377","Yakutat City and Borough","Alaska",689,"Total Population","Yakutat City and Borough, Alaska"
"378","Yakutat City and Borough","Alaska",37,"Less than High School Graduates","Yakutat City and Borough, Alaska"
"379","Yakutat City and Borough","Alaska",173,"High School Graduates","Yakutat City and Borough, Alaska"
"380","Yakutat City and Borough","Alaska",76,"Bachelor Degree","Yakutat City and Borough, Alaska"
"381","Yukon-Koyukuk Census Area","Alaska",5415,"Total Population","Yukon-Koyukuk Census Area, Alaska"
"382","Yukon-Koyukuk Census Area","Alaska",496,"Less than High School Graduates","Yukon-Koyukuk Census Area, Alaska"
"383","Yukon-Koyukuk Census Area","Alaska",1394,"High School Graduates","Yukon-Koyukuk Census Area, Alaska"
"384","Yukon-Koyukuk Census Area","Alaska",263,"Bachelor Degree","Yukon-Koyukuk Census Area, Alaska"
"385","Apache","Arizona",71522,"Total Population","Apache, Arizona"
"386","Apache","Arizona",9085,"Less than High School Graduates","Apache, Arizona"
"387","Apache","Arizona",14708,"High School Graduates","Apache, Arizona"
"388","Apache","Arizona",3408,"Bachelor Degree","Apache, Arizona"
"389","Cochise","Arizona",126279,"Total Population","Cochise, Arizona"
"390","Cochise","Arizona",11215,"Less than High School Graduates","Cochise, Arizona"
"391","Cochise","Arizona",20560,"High School Graduates","Cochise, Arizona"
"392","Cochise","Arizona",12527,"Bachelor Degree","Cochise, Arizona"
"393","Coconino","Arizona",140217,"Total Population","Coconino, Arizona"
"394","Coconino","Arizona",8515,"Less than High School Graduates","Coconino, Arizona"
"395","Coconino","Arizona",17604,"High School Graduates","Coconino, Arizona"
"396","Coconino","Arizona",17349,"Bachelor Degree","Coconino, Arizona"
"397","Gila","Arizona",53400,"Total Population","Gila, Arizona"
"398","Gila","Arizona",5718,"Less than High School Graduates","Gila, Arizona"
"399","Gila","Arizona",11144,"High School Graduates","Gila, Arizona"
"400","Gila","Arizona",4590,"Bachelor Degree","Gila, Arizona"
"401","Graham","Arizona",37879,"Total Population","Graham, Arizona"
"402","Graham","Arizona",3379,"Less than High School Graduates","Graham, Arizona"
"403","Graham","Arizona",7028,"High School Graduates","Graham, Arizona"
"404","Graham","Arizona",2272,"Bachelor Degree","Graham, Arizona"
"405","Greenlee","Arizona",9504,"Total Population","Greenlee, Arizona"
"406","Greenlee","Arizona",658,"Less than High School Graduates","Greenlee, Arizona"
"407","Greenlee","Arizona",2155,"High School Graduates","Greenlee, Arizona"
"408","Greenlee","Arizona",550,"Bachelor Degree","Greenlee, Arizona"
"409","La Paz","Arizona",20701,"Total Population","La Paz, Arizona"
"410","La Paz","Arizona",3606,"Less than High School Graduates","La Paz, Arizona"
"411","La Paz","Arizona",5248,"High School Graduates","La Paz, Arizona"
"412","La Paz","Arizona",1324,"Bachelor Degree","La Paz, Arizona"
"413","Maricopa","Arizona",4253913,"Total Population","Maricopa, Arizona"
"414","Maricopa","Arizona",354513,"Less than High School Graduates","Maricopa, Arizona"
"415","Maricopa","Arizona",634810,"High School Graduates","Maricopa, Arizona"
"416","Maricopa","Arizona",571408,"Bachelor Degree","Maricopa, Arizona"
"417","Mohave","Arizona",206064,"Total Population","Mohave, Arizona"
"418","Mohave","Arizona",22957,"Less than High School Graduates","Mohave, Arizona"
"419","Mohave","Arizona",54288,"High School Graduates","Mohave, Arizona"
"420","Mohave","Arizona",13083,"Bachelor Degree","Mohave, Arizona"
"421","Navajo","Arizona",108705,"Total Population","Navajo, Arizona"
"422","Navajo","Arizona",11963,"Less than High School Graduates","Navajo, Arizona"
"423","Navajo","Arizona",20957,"High School Graduates","Navajo, Arizona"
"424","Navajo","Arizona",6509,"Bachelor Degree","Navajo, Arizona"
"425","Pima","Arizona",1019722,"Total Population","Pima, Arizona"
"426","Pima","Arizona",79230,"Less than High School Graduates","Pima, Arizona"
"427","Pima","Arizona",152408,"High School Graduates","Pima, Arizona"
"428","Pima","Arizona",124844,"Bachelor Degree","Pima, Arizona"
"429","Pinal","Arizona",419721,"Total Population","Pinal, Arizona"
"430","Pinal","Arizona",41961,"Less than High School Graduates","Pinal, Arizona"
"431","Pinal","Arizona",85546,"High School Graduates","Pinal, Arizona"
"432","Pinal","Arizona",34853,"Bachelor Degree","Pinal, Arizona"
"433","Santa Cruz","Arizona",46584,"Total Population","Santa Cruz, Arizona"
"434","Santa Cruz","Arizona",7127,"Less than High School Graduates","Santa Cruz, Arizona"
"435","Santa Cruz","Arizona",7957,"High School Graduates","Santa Cruz, Arizona"
"436","Santa Cruz","Arizona",3993,"Bachelor Degree","Santa Cruz, Arizona"
"437","Yavapai","Arizona",224645,"Total Population","Yavapai, Arizona"
"438","Yavapai","Arizona",16623,"Less than High School Graduates","Yavapai, Arizona"
"439","Yavapai","Arizona",44214,"High School Graduates","Yavapai, Arizona"
"440","Yavapai","Arizona",25694,"Bachelor Degree","Yavapai, Arizona"
"441","Yuma","Arizona",207829,"Total Population","Yuma, Arizona"
"442","Yuma","Arizona",36452,"Less than High School Graduates","Yuma, Arizona"
"443","Yuma","Arizona",33924,"High School Graduates","Yuma, Arizona"
"444","Yuma","Arizona",12716,"Bachelor Degree","Yuma, Arizona"
"445","Arkansas","Arkansas",18124,"Total Population","Arkansas, Arkansas"
"446","Arkansas","Arkansas",2121,"Less than High School Graduates","Arkansas, Arkansas"
"447","Arkansas","Arkansas",4774,"High School Graduates","Arkansas, Arkansas"
"448","Arkansas","Arkansas",1337,"Bachelor Degree","Arkansas, Arkansas"
"449","Ashley","Arkansas",20537,"Total Population","Ashley, Arkansas"
"450","Ashley","Arkansas",2465,"Less than High School Graduates","Ashley, Arkansas"
"451","Ashley","Arkansas",5563,"High School Graduates","Ashley, Arkansas"
"452","Ashley","Arkansas",1282,"Bachelor Degree","Ashley, Arkansas"
"453","Baxter","Arkansas",41219,"Total Population","Baxter, Arkansas"
"454","Baxter","Arkansas",3747,"Less than High School Graduates","Baxter, Arkansas"
"455","Baxter","Arkansas",11090,"High School Graduates","Baxter, Arkansas"
"456","Baxter","Arkansas",3675,"Bachelor Degree","Baxter, Arkansas"
"457","Benton","Arkansas",258980,"Total Population","Benton, Arkansas"
"458","Benton","Arkansas",20120,"Less than High School Graduates","Benton, Arkansas"
"459","Benton","Arkansas",49182,"High School Graduates","Benton, Arkansas"
"460","Benton","Arkansas",36456,"Bachelor Degree","Benton, Arkansas"
"461","Boone","Arkansas",37288,"Total Population","Boone, Arkansas"
"462","Boone","Arkansas",3375,"Less than High School Graduates","Boone, Arkansas"
"463","Boone","Arkansas",8779,"High School Graduates","Boone, Arkansas"
"464","Boone","Arkansas",2720,"Bachelor Degree","Boone, Arkansas"
"465","Bradley","Arkansas",10948,"Total Population","Bradley, Arkansas"
"466","Bradley","Arkansas",1352,"Less than High School Graduates","Bradley, Arkansas"
"467","Bradley","Arkansas",3120,"High School Graduates","Bradley, Arkansas"
"468","Bradley","Arkansas",816,"Bachelor Degree","Bradley, Arkansas"
"469","Calhoun","Arkansas",5202,"Total Population","Calhoun, Arkansas"
"470","Calhoun","Arkansas",649,"Less than High School Graduates","Calhoun, Arkansas"
"471","Calhoun","Arkansas",1636,"High School Graduates","Calhoun, Arkansas"
"472","Calhoun","Arkansas",313,"Bachelor Degree","Calhoun, Arkansas"
"473","Carroll","Arkansas",27887,"Total Population","Carroll, Arkansas"
"474","Carroll","Arkansas",2788,"Less than High School Graduates","Carroll, Arkansas"
"475","Carroll","Arkansas",6788,"High School Graduates","Carroll, Arkansas"
"476","Carroll","Arkansas",2546,"Bachelor Degree","Carroll, Arkansas"
"477","Chicot","Arkansas",10826,"Total Population","Chicot, Arkansas"
"478","Chicot","Arkansas",1451,"Less than High School Graduates","Chicot, Arkansas"
"479","Chicot","Arkansas",2954,"High School Graduates","Chicot, Arkansas"
"480","Chicot","Arkansas",800,"Bachelor Degree","Chicot, Arkansas"
"481","Clark","Arkansas",22385,"Total Population","Clark, Arkansas"
"482","Clark","Arkansas",1422,"Less than High School Graduates","Clark, Arkansas"
"483","Clark","Arkansas",4021,"High School Graduates","Clark, Arkansas"
"484","Clark","Arkansas",2330,"Bachelor Degree","Clark, Arkansas"
"485","Clay","Arkansas",15061,"Total Population","Clay, Arkansas"
"486","Clay","Arkansas",2047,"Less than High School Graduates","Clay, Arkansas"
"487","Clay","Arkansas",4363,"High School Graduates","Clay, Arkansas"
"488","Clay","Arkansas",736,"Bachelor Degree","Clay, Arkansas"
"489","Cleburne","Arkansas",25230,"Total Population","Cleburne, Arkansas"
"490","Cleburne","Arkansas",2865,"Less than High School Graduates","Cleburne, Arkansas"
"491","Cleburne","Arkansas",7630,"High School Graduates","Cleburne, Arkansas"
"492","Cleburne","Arkansas",1621,"Bachelor Degree","Cleburne, Arkansas"
"493","Cleveland","Arkansas",8226,"Total Population","Cleveland, Arkansas"
"494","Cleveland","Arkansas",649,"Less than High School Graduates","Cleveland, Arkansas"
"495","Cleveland","Arkansas",2689,"High School Graduates","Cleveland, Arkansas"
"496","Cleveland","Arkansas",610,"Bachelor Degree","Cleveland, Arkansas"
"497","Columbia","Arkansas",23892,"Total Population","Columbia, Arkansas"
"498","Columbia","Arkansas",2210,"Less than High School Graduates","Columbia, Arkansas"
"499","Columbia","Arkansas",5880,"High School Graduates","Columbia, Arkansas"
"500","Columbia","Arkansas",1915,"Bachelor Degree","Columbia, Arkansas"
"501","Conway","Arkansas",20906,"Total Population","Conway, Arkansas"
"502","Conway","Arkansas",2059,"Less than High School Graduates","Conway, Arkansas"
"503","Conway","Arkansas",6333,"High School Graduates","Conway, Arkansas"
"504","Conway","Arkansas",1652,"Bachelor Degree","Conway, Arkansas"
"505","Craighead","Arkansas",105701,"Total Population","Craighead, Arkansas"
"506","Craighead","Arkansas",7370,"Less than High School Graduates","Craighead, Arkansas"
"507","Craighead","Arkansas",23120,"High School Graduates","Craighead, Arkansas"
"508","Craighead","Arkansas",10897,"Bachelor Degree","Craighead, Arkansas"
"509","Crawford","Arkansas",62472,"Total Population","Crawford, Arkansas"
"510","Crawford","Arkansas",6227,"Less than High School Graduates","Crawford, Arkansas"
"511","Crawford","Arkansas",15708,"High School Graduates","Crawford, Arkansas"
"512","Crawford","Arkansas",4416,"Bachelor Degree","Crawford, Arkansas"
"513","Crittenden","Arkansas",49013,"Total Population","Crittenden, Arkansas"
"514","Crittenden","Arkansas",5461,"Less than High School Graduates","Crittenden, Arkansas"
"515","Crittenden","Arkansas",10890,"High School Graduates","Crittenden, Arkansas"
"516","Crittenden","Arkansas",3801,"Bachelor Degree","Crittenden, Arkansas"
"517","Cross","Arkansas",16998,"Total Population","Cross, Arkansas"
"518","Cross","Arkansas",1974,"Less than High School Graduates","Cross, Arkansas"
"519","Cross","Arkansas",4768,"High School Graduates","Cross, Arkansas"
"520","Cross","Arkansas",963,"Bachelor Degree","Cross, Arkansas"
"521","Dallas","Arkansas",7432,"Total Population","Dallas, Arkansas"
"522","Dallas","Arkansas",862,"Less than High School Graduates","Dallas, Arkansas"
"523","Dallas","Arkansas",2284,"High School Graduates","Dallas, Arkansas"
"524","Dallas","Arkansas",570,"Bachelor Degree","Dallas, Arkansas"
"525","Desha","Arkansas",11887,"Total Population","Desha, Arkansas"
"526","Desha","Arkansas",1677,"Less than High School Graduates","Desha, Arkansas"
"527","Desha","Arkansas",3487,"High School Graduates","Desha, Arkansas"
"528","Desha","Arkansas",640,"Bachelor Degree","Desha, Arkansas"
"529","Drew","Arkansas",18502,"Total Population","Drew, Arkansas"
"530","Drew","Arkansas",1744,"Less than High School Graduates","Drew, Arkansas"
"531","Drew","Arkansas",4150,"High School Graduates","Drew, Arkansas"
"532","Drew","Arkansas",1519,"Bachelor Degree","Drew, Arkansas"
"533","Faulkner","Arkansas",122416,"Total Population","Faulkner, Arkansas"
"534","Faulkner","Arkansas",6483,"Less than High School Graduates","Faulkner, Arkansas"
"535","Faulkner","Arkansas",22846,"High School Graduates","Faulkner, Arkansas"
"536","Faulkner","Arkansas",13973,"Bachelor Degree","Faulkner, Arkansas"
"537","Franklin","Arkansas",17780,"Total Population","Franklin, Arkansas"
"538","Franklin","Arkansas",2106,"Less than High School Graduates","Franklin, Arkansas"
"539","Franklin","Arkansas",4844,"High School Graduates","Franklin, Arkansas"
"540","Franklin","Arkansas",1088,"Bachelor Degree","Franklin, Arkansas"
"541","Fulton","Arkansas",12139,"Total Population","Fulton, Arkansas"
"542","Fulton","Arkansas",1364,"Less than High School Graduates","Fulton, Arkansas"
"543","Fulton","Arkansas",3282,"High School Graduates","Fulton, Arkansas"
"544","Fulton","Arkansas",755,"Bachelor Degree","Fulton, Arkansas"
"545","Garland","Arkansas",98296,"Total Population","Garland, Arkansas"
"546","Garland","Arkansas",8243,"Less than High School Graduates","Garland, Arkansas"
"547","Garland","Arkansas",22357,"High School Graduates","Garland, Arkansas"
"548","Garland","Arkansas",9088,"Bachelor Degree","Garland, Arkansas"
"549","Grant","Arkansas",18086,"Total Population","Grant, Arkansas"
"550","Grant","Arkansas",1065,"Less than High School Graduates","Grant, Arkansas"
"551","Grant","Arkansas",5517,"High School Graduates","Grant, Arkansas"
"552","Grant","Arkansas",1454,"Bachelor Degree","Grant, Arkansas"
"553","Greene","Arkansas",44623,"Total Population","Greene, Arkansas"
"554","Greene","Arkansas",3767,"Less than High School Graduates","Greene, Arkansas"
"555","Greene","Arkansas",13130,"High School Graduates","Greene, Arkansas"
"556","Greene","Arkansas",3328,"Bachelor Degree","Greene, Arkansas"
"557","Hempstead","Arkansas",22018,"Total Population","Hempstead, Arkansas"
"558","Hempstead","Arkansas",2734,"Less than High School Graduates","Hempstead, Arkansas"
"559","Hempstead","Arkansas",5317,"High School Graduates","Hempstead, Arkansas"
"560","Hempstead","Arkansas",1367,"Bachelor Degree","Hempstead, Arkansas"
"561","Hot Spring","Arkansas",33520,"Total Population","Hot Spring, Arkansas"
"562","Hot Spring","Arkansas",3495,"Less than High School Graduates","Hot Spring, Arkansas"
"563","Hot Spring","Arkansas",9489,"High School Graduates","Hot Spring, Arkansas"
